dirty_data	product	alt_lang	question_text	question_code
Lingue 1 de football	Kids France	fr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Linol Messi	Kids Germany	de	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lipay takraw	Kids Philippines	fil	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lipervool	Kids Indonesia	id	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lique1	Kids Turkey	tr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Liqued	Kids Brazil	pt-BR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Liqui moly starligue	Kids France	fr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
LISFI	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lita italia	Kids Indonesia	id	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Little kickers	Kids South Africa		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Liv de golf	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Livarpul	Kids India		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Liveepool	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
liveerpool	Kids UK		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Liver po	Kids Brazil	pt-BR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
liver poo	Kids US	es-MX	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Liverpooa	Kids India		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lkjıolp9p9gp	Kids Turkey	tr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lkl	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
LlA a	Kids India		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Llegue baseball	Kids Mexico	es-MX	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Llig	Kids Saudi Arabia	ar	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
LligA	Kids South Africa		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lls	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lnah	Kids Canada	fr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lnbt	Kids Mexico	es-MX	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lnd	Kids Italy	it	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lnkonh b	Kids India		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lnp	Kids Italy	it	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lobertad	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lobertadores	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Local championships	Kids US	es-MX	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Local league	Kids UK		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Local leagues	Kids UK		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Log de futbol	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
log tenis	Kids Indonesia	id	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Logo las	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Loions	Kids Australia		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lokalizacja	Kids Poland	pl	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lol sports	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lol tournament	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
LOL 챔피언쉽	Kids South Korea	ko	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
London boy's	Kids UK		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
London Oval	Kids UK		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
London sporting	Kids UK		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
London youth games	Kids UK		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lone tennis	Kids Philippines	fil	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Loro	Kids Indonesia	id	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Los Angekes Lakers	Kids Philippines	fil	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Los murciélagos	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Los Tecos de guadalajara	Kids Mexico	es-MX	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Los toros	Kids Germany	de	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Los.tordos	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Losanges	Kids Brazil	pt-BR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Louth	Kids Republic of Ireland		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Love myself more than everything	Kids Canada	fr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
LpA	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lpf argentina	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
LPGA 투어	Kids South Korea	ko	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lpk	Kids South Korea	ko	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lrgia warszawa	Kids Poland	pl	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
LSI	Kids Indonesia	id	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lsjeje	Kids India		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lsu softball	Kids US	es-MX	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
ltasul	Kids Brazil	pt-BR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Ludgardis riberos gigena	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Luege 1	Kids Turkey	tr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lugar motion	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
luis alberto lopez	Kids Argentina	es-AR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lvi	Kids Spain	es	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lvrbul	Kids Germany	de	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lwch	Kids Poland	pl	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lwgia	Kids Poland	pl	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lwjeje	Kids India		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Lykers	Kids Brazil	pt-BR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
lyzwiarstwo	Kids Poland	pl	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
M en rappelle plus	Kids France	fr	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
M l b baseball	Kids US	es-MX	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
M Series MLBB	Kids Indonesia	id	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Ma chter	Kids Brazil	pt-BR	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Ma uxux	Kids Italy	it	We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
Maa nunu	Kids Australia		We'd like to know the names of any sporting leagues you can think of. Please tell us up to five.	SPRT005
